score,level,severity,value,defanged,type,threat,sources,country,vt_detections,abuse_score,age_days,confidence,first_seen,source,reference
54,media,alta,www.divinedining.info,www[.]divinedining[.]info,domain,ClearFake,ThreatFox,,,,0,90,2026-09-23 05:15:00 UTC,ThreatFox,
54,media,alta,www.azerichess.com,www[.]azerichess[.]com,domain,ClearFake,ThreatFox,,,,0,90,2026-09-23 05:15:00 UTC,ThreatFox,
54,media,alta,deep-frame.ch,deep-frame[.]ch,domain,ClearFake,ThreatFox,,,,0,90,2026-09-23 05:15:00 UTC,ThreatFox,
54,media,alta,www.dentistry388.com,www[.]dentistry388[.]com,domain,ClearFake,ThreatFox,,,,0,90,2026-09-23 05:15:00 UTC,ThreatFox,
54,media,alta,www.dancroke.id.au,www[.]dancroke[.]id[.]au,domain,ClearFake,ThreatFox,,,,0,90,2026-09-23 05:14:59 UTC,ThreatFox,
54,media,alta,dikter.com.ar,dikter[.]com[.]ar,domain,ClearFake,ThreatFox,,,,0,90,2026-09-23 05:04:57 UTC,ThreatFox,
54,media,alta,digitalwitseries.com,digitalwitseries[.]com,domain,ClearFake,ThreatFox,,,,0,90,2026-09-23 05:04:57 UTC,ThreatFox,
54,media,alta,www.dentag.ro,www[.]dentag[.]ro,domain,ClearFake,ThreatFox,,,,0,90,2026-09-23 05:04:57 UTC,ThreatFox,
54,media,alta,dropserve.de,dropserve[.]de,domain,ClearFake,ThreatFox,,,,0,90,2026-09-23 05:04:57 UTC,ThreatFox,
54,media,alta,dropvolleyhit.com,dropvolleyhit[.]com,domain,ClearFake,ThreatFox,,,,0,90,2026-09-23 05:04:56 UTC,ThreatFox,
54,media,alta,discountedallinclusive.com,discountedallinclusive[.]com,domain,ClearFake,ThreatFox,,,,0,90,2026-09-23 05:04:56 UTC,ThreatFox,
54,media,alta,www.diptasmathacademy.com,www[.]diptasmathacademy[.]com,domain,ClearFake,ThreatFox,,,,0,90,2026-09-23 05:04:56 UTC,ThreatFox,
54,media,alta,depsi.app,depsi[.]app,domain,ClearFake,ThreatFox,,,,0,90,2026-09-23 05:04:56 UTC,ThreatFox,
54,media,alta,decoraconpapelpintado.com,decoraconpapelpintado[.]com,domain,ClearFake,ThreatFox,,,,0,90,2026-09-23 05:04:55 UTC,ThreatFox,
54,media,alta,donotdeletedomain.info,donotdeletedomain[.]info,domain,ClearFake,ThreatFox,,,,0,90,2026-09-23 05:04:55 UTC,ThreatFox,
54,media,alta,www.dentalsleepapneatraining.com,www[.]dentalsleepapneatraining[.]com,domain,ClearFake,ThreatFox,,,,0,90,2026-09-23 05:04:55 UTC,ThreatFox,
54,media,alta,drogaria-popular.store,drogaria-popular[.]store,domain,ClearFake,ThreatFox,,,,0,90,2026-09-23 05:04:54 UTC,ThreatFox,
54,media,alta,www.consulenzalegaleavvocato.it,www[.]consulenzalegaleavvocato[.]it,domain,ClearFake,ThreatFox,,,,0,90,2026-09-23 05:04:54 UTC,ThreatFox,
54,media,alta,www.bac-tn.com,www[.]bac-tn[.]com,domain,ClearFake,ThreatFox,,,,0,90,2026-09-23 05:04:54 UTC,ThreatFox,
54,media,alta,www.baristaz.de,www[.]baristaz[.]de,domain,ClearFake,ThreatFox,,,,0,90,2026-09-23 04:54:42 UTC,ThreatFox,
54,media,alta,dmoretti.com,dmoretti[.]com,domain,ClearFake,ThreatFox,,,,0,90,2026-09-23 04:54:42 UTC,ThreatFox,
54,media,alta,www.danzaconveronica.it,www[.]danzaconveronica[.]it,domain,ClearFake,ThreatFox,,,,0,90,2026-09-23 04:54:41 UTC,ThreatFox,
54,media,alta,bagongear.com,bagongear[.]com,domain,ClearFake,ThreatFox,,,,0,90,2026-09-23 04:39:28 UTC,ThreatFox,
54,media,alta,barberhitradio.com,barberhitradio[.]com,domain,ClearFake,ThreatFox,,,,0,90,2026-09-23 04:39:27 UTC,ThreatFox,
54,media,alta,danskerspainting.com,danskerspainting[.]com,domain,ClearFake,ThreatFox,,,,0,90,2026-09-23 04:39:27 UTC,ThreatFox,
54,media,alta,basuengineeringwork.com,basuengineeringwork[.]com,domain,ClearFake,ThreatFox,,,,0,90,2026-09-23 04:39:27 UTC,ThreatFox,
54,media,alta,backofficeninjas.com,backofficeninjas[.]com,domain,ClearFake,ThreatFox,,,,0,90,2026-09-23 04:39:26 UTC,ThreatFox,
54,media,alta,bampik.com,bampik[.]com,domain,ClearFake,ThreatFox,,,,0,90,2026-09-23 04:39:26 UTC,ThreatFox,
54,media,alta,consorciosmega.com.br,consorciosmega[.]com[.]br,domain,ClearFake,ThreatFox,,,,0,90,2026-09-23 04:39:26 UTC,ThreatFox,
54,media,alta,baterybet.live,baterybet[.]live,domain,ClearFake,ThreatFox,,,,0,90,2026-09-23 04:39:26 UTC,ThreatFox,
54,media,alta,councilofnihil.com,councilofnihil[.]com,domain,ClearFake,ThreatFox,,,,0,90,2026-09-23 04:39:25 UTC,ThreatFox,
54,media,alta,creationstile.com,creationstile[.]com,domain,ClearFake,ThreatFox,,,,0,90,2026-09-23 04:39:25 UTC,ThreatFox,
54,media,media,https://psirosimeirefaria.com.br/,hxxps://psirosimeirefaria[.]com[.]br/,url,Unknown malware,ThreatFox,,,,0,90,2026-09-23 04:30:32 UTC,ThreatFox,https://clickfix.carsonww.com/domains/psirosimeirefaria.com.br
54,media,alta,csi.in.net,csi[.]in[.]net,domain,ClearFake,ThreatFox,,,,0,90,2026-09-23 04:18:15 UTC,ThreatFox,
54,media,alta,barracuda-larne.co.uk,barracuda-larne[.]co[.]uk,domain,ClearFake,ThreatFox,,,,0,90,2026-09-23 04:18:14 UTC,ThreatFox,
54,media,alta,bageforr.com,bageforr[.]com,domain,ClearFake,ThreatFox,,,,0,90,2026-09-23 04:18:13 UTC,ThreatFox,
54,media,alta,azcollections.online,azcollections[.]online,domain,ClearFake,ThreatFox,,,,0,90,2026-09-23 04:18:12 UTC,ThreatFox,
54,media,alta,baseballcardadviser.com,baseballcardadviser[.]com,domain,ClearFake,ThreatFox,,,,0,90,2026-09-23 04:18:10 UTC,ThreatFox,
54,media,alta,cryptouktax.co.uk,cryptouktax[.]co[.]uk,domain,ClearFake,ThreatFox,,,,0,90,2026-09-23 04:18:10 UTC,ThreatFox,
54,media,alta,comunidadegtp.com,comunidadegtp[.]com,domain,ClearFake,ThreatFox,,,,0,90,2026-09-23 04:18:09 UTC,ThreatFox,
54,media,alta,core-bridge.biz,core-bridge[.]biz,domain,ClearFake,ThreatFox,,,,0,90,2026-09-23 04:18:09 UTC,ThreatFox,
54,media,alta,b-water.be,b-water[.]be,domain,ClearFake,ThreatFox,,,,0,90,2026-09-23 04:18:09 UTC,ThreatFox,
54,media,alta,crossroadsgo.com,crossroadsgo[.]com,domain,ClearFake,ThreatFox,,,,0,90,2026-09-23 04:18:09 UTC,ThreatFox,
53,media,alta,9d65a62664b8338afe216afa4bdabc2ecdc436f27af82cc0ce74300b18886dd5,9d65a62664b8338afe216afa4bdabc2ecdc436f27af82cc0ce74300b18886dd5,sha256_hash,Unknown Loader,ThreatFox,,,,0,85,2026-09-24 00:37:56 UTC,ThreatFox,
53,media,media,https://www.thesnapchatmodapk.com/update1.exe,hxxps://www[.]thesnapchatmodapk[.]com/update1[.]exe,url,Unknown malware,ThreatFox,,,,0,85,2026-09-24 00:37:36 UTC,ThreatFox,
53,media,alta,31.77.220.78:443,31[.]77[.]220[.]78:443,ip:port,PureRAT,ThreatFox,DE,5/89,0,0,75,2026-09-23 19:46:25 UTC,ThreatFox,
53,media,alta,192.253.229.23:443,192[.]253[.]229[.]23:443,ip:port,PureRAT,ThreatFox,HK,5/89,0,0,75,2026-09-23 19:44:54 UTC,ThreatFox,
53,media,alta,192.177.26.195:56001,192[.]177[.]26[.]195:56001,ip:port,PureRAT,ThreatFox,US,7/89,0,0,75,2026-09-23 19:44:52 UTC,ThreatFox,
53,media,critica,167.17.47.252:80,167[.]17[.]47[.]252:80,ip:port,Cobalt Strike,ThreatFox,SG,,7,0,75,2026-09-23 13:47:54 UTC,ThreatFox,
53,media,alta,104.250.167.93:8080,104[.]250[.]167[.]93:8080,ip:port,DCRat,ThreatFox,CA,8/89,0,0,75,2026-09-23 09:43:17 UTC,ThreatFox,
53,media,alta,176.65.139.158:6767,176[.]65[.]139[.]158:6767,ip:port,Mirai,ThreatFox,NL,,7,0,80,2026-09-23 06:38:14 UTC,ThreatFox,
53,media,alta,ebc94e24e4df94f988dd0a2275e8a3f1957051814a3c39ec30bfaca2f5ca2607,ebc94e24e4df94f988dd0a2275e8a3f1957051814a3c39ec30bfaca2f5ca2607,sha256_hash,Unknown Loader,ThreatFox,,,,0,85,2026-09-23 06:34:52 UTC,ThreatFox,
53,media,alta,http://59.18.208.112:8888/Mir2Patch.exe.gz,hxxp://59[.]18[.]208[.]112:8888/Mir2Patch[.]exe[.]gz,url,Unknown Loader,ThreatFox,,,,0,85,2026-09-23 06:34:43 UTC,ThreatFox,
52,media,critica,156.254.20.47:5996,156[.]254[.]20[.]47:5996,ip:port,Cobalt Strike,ThreatFox,HK,1/89,0,0,75,2026-09-24 03:47:41 UTC,ThreatFox,
52,media,critica,ccc.0101011010010111001.com,ccc[.]0101011010010111001[.]com,domain,Cobalt Strike,ThreatFox,,1/89,,0,75,2026-09-24 03:47:19 UTC,ThreatFox,
52,media,media,d9ec29da13d670682f81f6bfb172bd3eea79486a0856578126889a8ed1a61db4,d9ec29da13d670682f81f6bfb172bd3eea79486a0856578126889a8ed1a61db4,sha256_hash,AMOS,ThreatFox,,1/75,,0,75,2026-09-24 03:04:29 UTC,ThreatFox,https://bazaar.abuse.ch/sample/d9ec29da13d670682f81f6bfb172bd3eea79486a0856578126889a8ed1a61db4/
52,media,media,http://trsries.click:7289/subscriptions,hxxp://trsries[.]click:7289/subscriptions,url,Remus,ThreatFox,,1/90,,0,75,2026-09-24 02:50:43 UTC,ThreatFox,
52,media,media,http://vgfeden.shop:7728/files,hxxp://vgfeden[.]shop:7728/files,url,Remus,ThreatFox,,4/90,,0,75,2026-09-24 02:50:43 UTC,ThreatFox,
52,media,media,https://pub-c1aae4eecd22436e835dc3a91e470062.r2.dev/E18D10F2AB43.ps1,hxxps://pub-c1aae4eecd22436e835dc3a91e470062[.]r2[.]dev/E18D10F2AB43[.]ps1,url,Unknown malware,ThreatFox,,,,0,80,2026-09-24 02:40:35 UTC,ThreatFox,
52,media,alta,https://91-212-150-125.nip.io/SnowAC.dll?snowac=f0183a50,hxxps://91-212-150-125[.]nip[.]io/SnowAC[.]dll?snowac=f0183a50,url,Unknown Loader,ThreatFox,,,,0,80,2026-09-24 02:37:28 UTC,ThreatFox,
52,media,media,https://cablewireltd.site/mrprince/Crypted.ps1,hxxps://cablewireltd[.]site/mrprince/Crypted[.]ps1,url,Unknown malware,ThreatFox,,,,0,80,2026-09-24 02:37:26 UTC,ThreatFox,
52,media,alta,5f9e08ceb5617bc563e618347f3cf902919bc07e105f6943ab58b61199f960dc,5f9e08ceb5617bc563e618347f3cf902919bc07e105f6943ab58b61199f960dc,sha256_hash,Mirai,ThreatFox,,,,0,80,2026-09-24 00:19:38 UTC,ThreatFox,https://honeylabs.net/lookup/176.65.139.206
52,media,alta,http://193.148.56.160,hxxp://193[.]148[.]56[.]160,url,Stealc,ThreatFox,,1/90,,0,75,2026-09-23 20:00:38 UTC,ThreatFox,https://bazaar.abuse.ch/sample/4e4aed1bf696fda2e50e63aaa99c1995a8c2da88c2ba2eaf770189d29e6f1ec0/
52,media,media,http://obutdor.shop:5003/reports,hxxp://obutdor[.]shop:5003/reports,url,Remus,ThreatFox,,3/90,,0,75,2026-09-23 19:58:43 UTC,ThreatFox,
52,media,media,http://vgfeden.shop:7728/reviews,hxxp://vgfeden[.]shop:7728/reviews,url,Remus,ThreatFox,,3/90,,0,75,2026-09-23 19:58:43 UTC,ThreatFox,
52,media,alta,202.146.222.156:443,202[.]146[.]222[.]156:443,ip:port,PureRAT,ThreatFox,HK,1/89,0,0,75,2026-09-23 19:45:19 UTC,ThreatFox,
52,media,alta,192.159.99.211:1996,192[.]159[.]99[.]211:1996,ip:port,PureRAT,ThreatFox,US,2/89,0,0,75,2026-09-23 19:44:50 UTC,ThreatFox,
52,media,alta,184.75.208.66:46048,184[.]75[.]208[.]66:46048,ip:port,PureRAT,ThreatFox,CA,0/89,2,0,75,2026-09-23 19:44:33 UTC,ThreatFox,
52,media,media,https://collectlabsworks.com,hxxps://collectlabsworks[.]com,url,Unknown malware,ThreatFox,,,,0,80,2026-09-23 17:20:35 UTC,ThreatFox,
52,media,media,tracerwiresoft.com,tracerwiresoft[.]com,domain,Unknown malware,ThreatFox,,,,0,80,2026-09-23 17:20:35 UTC,ThreatFox,
52,media,media,https://collectlabsworks.com/get_verify,hxxps://collectlabsworks[.]com/get_verify,url,Unknown malware,ThreatFox,,,,0,80,2026-09-23 17:20:34 UTC,ThreatFox,
52,media,media,https://collectlabsworks.com/first_allow_host,hxxps://collectlabsworks[.]com/first_allow_host,url,Unknown malware,ThreatFox,,,,0,80,2026-09-23 17:20:34 UTC,ThreatFox,
52,media,media,runtimeringnow.com,runtimeringnow[.]com,domain,Unknown malware,ThreatFox,,,,0,80,2026-09-23 17:20:33 UTC,ThreatFox,
52,media,media,https://collectlabsworks.com/js/all.min.js,hxxps://collectlabsworks[.]com/js/all[.]min[.]js,url,Unknown malware,ThreatFox,,,,0,80,2026-09-23 17:20:33 UTC,ThreatFox,
52,media,media,us-clio.com,us-clio[.]com,domain,Unknown malware,ThreatFox,,,,0,80,2026-09-23 17:20:32 UTC,ThreatFox,
52,media,media,https://runtimeringnow.com,hxxps://runtimeringnow[.]com,url,Unknown malware,ThreatFox,,,,0,80,2026-09-23 17:20:32 UTC,ThreatFox,
52,media,media,https://us-clio.com,hxxps://us-clio[.]com,url,Unknown malware,ThreatFox,,,,0,80,2026-09-23 17:20:31 UTC,ThreatFox,
52,media,media,https://tracerwiresoft.com/first_allow_host,hxxps://tracerwiresoft[.]com/first_allow_host,url,Unknown malware,ThreatFox,,,,0,80,2026-09-23 17:20:30 UTC,ThreatFox,
52,media,media,https://runtimeringnow.com/js/all.min.js,hxxps://runtimeringnow[.]com/js/all[.]min[.]js,url,Unknown malware,ThreatFox,,,,0,80,2026-09-23 17:20:30 UTC,ThreatFox,
52,media,media,https://tracerwiresoft.com/js/all.min.js,hxxps://tracerwiresoft[.]com/js/all[.]min[.]js,url,Unknown malware,ThreatFox,,,,0,80,2026-09-23 17:20:29 UTC,ThreatFox,
52,media,media,https://runtimeringnow.com/first_allow_host,hxxps://runtimeringnow[.]com/first_allow_host,url,Unknown malware,ThreatFox,,,,0,80,2026-09-23 17:20:28 UTC,ThreatFox,
52,media,media,https://runtimeringnow.com/get_verify,hxxps://runtimeringnow[.]com/get_verify,url,Unknown malware,ThreatFox,,,,0,80,2026-09-23 17:20:28 UTC,ThreatFox,
52,media,media,collectlabsworks.com,collectlabsworks[.]com,domain,Unknown malware,ThreatFox,,,,0,80,2026-09-23 17:20:27 UTC,ThreatFox,
52,media,media,https://tracerwiresoft.com/get_verify,hxxps://tracerwiresoft[.]com/get_verify,url,Unknown malware,ThreatFox,,,,0,80,2026-09-23 17:20:27 UTC,ThreatFox,
52,media,alta,infidu.com,infidu[.]com,domain,Unknown Loader,ThreatFox,,3/89,,0,75,2026-09-23 16:14:18 UTC,ThreatFox,
52,media,alta,initiumventures.com,initiumventures[.]com,domain,Unknown Loader,ThreatFox,,1/89,,0,75,2026-09-23 16:14:18 UTC,ThreatFox,
52,media,alta,haivenu-vietnam.com,haivenu-vietnam[.]com,domain,Unknown Loader,ThreatFox,,1/89,,0,75,2026-09-23 16:14:17 UTC,ThreatFox,
52,media,alta,hiramossiel.com,hiramossiel[.]com,domain,Unknown Loader,ThreatFox,,1/89,,0,75,2026-09-23 16:14:17 UTC,ThreatFox,
52,media,alta,46.151.182.5:8080,46[.]151[.]182[.]5:8080,ip:port,AsyncRAT,ThreatFox,DE,,2,0,75,2026-09-23 15:39:53 UTC,ThreatFox,https://bazaar.abuse.ch/sample/441519d53ac8fdea7b02de1941497c88aa7a3c6a23808ac1f985ce5155ded831/
52,media,media,http://obutdor.shop:5003/payments,hxxp://obutdor[.]shop:5003/payments,url,Remus,ThreatFox,,3/90,,0,75,2026-09-23 11:02:24 UTC,ThreatFox,
52,media,media,http://petcarv.click:8239/events,hxxp://petcarv[.]click:8239/events,url,Remus,ThreatFox,,2/90,,0,75,2026-09-23 09:48:38 UTC,ThreatFox,
52,media,media,http://obutdor.shop:5003/videos,hxxp://obutdor[.]shop:5003/videos,url,Remus,ThreatFox,,4/90,,0,75,2026-09-23 09:48:38 UTC,ThreatFox,
52,media,media,64.227.178.198:7443,64[.]227[.]178[.]198:7443,ip:port,Unknown malware,ThreatFox,IN,1/89,0,0,75,2026-09-23 09:46:48 UTC,ThreatFox,
52,media,critica,51.159.21.191:80,51[.]159[.]21[.]191:80,ip:port,Havoc,ThreatFox,FR,1/89,0,0,75,2026-09-23 09:46:41 UTC,ThreatFox,
52,media,critica,47.243.96.54:4322,47[.]243[.]96[.]54:4322,ip:port,AdaptixC2,ThreatFox,HK,1/89,0,0,75,2026-09-23 09:46:37 UTC,ThreatFox,
52,media,alta,16.208.130.160:443,16[.]208[.]130[.]160:443,ip:port,PureRAT,ThreatFox,JP,1/89,0,0,75,2026-09-23 09:44:02 UTC,ThreatFox,
52,media,alta,143.246.43.117:80,143[.]246[.]43[.]117:80,ip:port,AsyncRAT,ThreatFox,BG,1/89,0,0,75,2026-09-23 09:43:41 UTC,ThreatFox,
52,media,alta,139.64.164.252:56001,139[.]64[.]164[.]252:56001,ip:port,PureRAT,ThreatFox,US,1/89,0,0,75,2026-09-23 09:43:38 UTC,ThreatFox,
52,media,alta,139.64.164.252:56002,139[.]64[.]164[.]252:56002,ip:port,PureRAT,ThreatFox,US,1/89,0,0,75,2026-09-23 09:43:38 UTC,ThreatFox,
52,media,alta,13.143.247.125:1458,13[.]143[.]247[.]125:1458,ip:port,DCRat,ThreatFox,DE,1/89,0,0,75,2026-09-23 09:43:31 UTC,ThreatFox,
52,media,alta,13.143.247.125:1996,13[.]143[.]247[.]125:1996,ip:port,PureRAT,ThreatFox,DE,1/89,0,0,75,2026-09-23 09:43:31 UTC,ThreatFox,
52,media,critica,120.27.155.171:50010,120[.]27[.]155[.]171:50010,ip:port,AdaptixC2,ThreatFox,CN,3/89,0,0,75,2026-09-23 09:43:27 UTC,ThreatFox,
52,media,alta,121.127.233.190:7891,121[.]127[.]233[.]190:7891,ip:port,DCRat,ThreatFox,HK,3/89,0,0,75,2026-09-23 09:43:27 UTC,ThreatFox,
52,media,media,https://trabzonmegareklamllc.shop/masfrnd/Crypted.ps1,hxxps://trabzonmegareklamllc[.]shop/masfrnd/Crypted[.]ps1,url,Unknown malware,ThreatFox,,,,0,80,2026-09-23 06:35:19 UTC,ThreatFox,
52,media,media,https://matic.re/downloads/Crackme.exe,hxxps://matic[.]re/downloads/Crackme[.]exe,url,Unknown malware,ThreatFox,,,,0,80,2026-09-23 06:35:16 UTC,ThreatFox,
52,media,media,https://download-page-livid.vercel.app/Servicehost.exe,hxxps://download-page-livid[.]vercel[.]app/Servicehost[.]exe,url,Unknown malware,ThreatFox,,,,0,80,2026-09-23 06:34:55 UTC,ThreatFox,
52,media,media,https://zoom4usinvite.space/Adobe/downloads/ADobeINSTALL.bat,hxxps://zoom4usinvite[.]space/Adobe/downloads/ADobeINSTALL[.]bat,url,Unknown malware,ThreatFox,,,,0,80,2026-09-23 06:34:55 UTC,ThreatFox,
51,media,critica,82.158.89.214:443,82[.]158[.]89[.]214:443,ip:port,Cobalt Strike,ThreatFox,US,0/89,0,0,75,2026-09-24 03:48:00 UTC,ThreatFox,
51,media,critica,156.254.20.48:5996,156[.]254[.]20[.]48:5996,ip:port,Cobalt Strike,ThreatFox,HK,0/89,0,0,75,2026-09-24 03:47:41 UTC,ThreatFox,
51,media,alta,https://65.109.8.10,hxxps://65[.]109[.]8[.]10,url,Vidar,ThreatFox,,,,0,75,2026-09-24 01:55:30 UTC,ThreatFox,https://bazaar.abuse.ch/sample/6a621d18166761d2c1f3a559eeda6f831044eaaca754ca3045ab8d17ffc498ed/
51,media,media,http://foxacus.click:8531/tasks,hxxp://foxacus[.]click:8531/tasks,url,Remus,ThreatFox,,,,0,75,2026-09-24 01:31:08 UTC,ThreatFox,
51,media,media,http://obutdor.shop:5003/exports,hxxp://obutdor[.]shop:5003/exports,url,Remus,ThreatFox,,,,0,75,2026-09-24 01:31:08 UTC,ThreatFox,
51,media,media,http://jxewele.shop:4262/tags,hxxp://jxewele[.]shop:4262/tags,url,Remus,ThreatFox,,,,0,75,2026-09-24 00:33:03 UTC,ThreatFox,
51,media,media,http://202.70.139.77:49185/Mozi.m,hxxp://202[.]70[.]139[.]77:49185/Mozi[.]m,url,Mozi,ThreatFox,,,,0,75,2026-09-24 00:19:37 UTC,ThreatFox,https://honeylabs.net/lookup/202.70.139.77
51,media,alta,http://176.65.139.206/hiddenbin/Space.arm7,hxxp://176[.]65[.]139[.]206/hiddenbin/Space[.]arm7,url,Mirai,ThreatFox,,,,0,75,2026-09-24 00:19:37 UTC,ThreatFox,https://honeylabs.net/lookup/176.65.139.206
51,media,media,http://jxewele.shop:4262/videos,hxxp://jxewele[.]shop:4262/videos,url,Remus,ThreatFox,,,,0,75,2026-09-24 00:01:09 UTC,ThreatFox,
51,media,media,http://vgfeden.shop:7728/sessions,hxxp://vgfeden[.]shop:7728/sessions,url,Remus,ThreatFox,,,,0,75,2026-09-24 00:01:09 UTC,ThreatFox,
51,media,media,http://toytore.click:5621/workspaces,hxxp://toytore[.]click:5621/workspaces,url,Remus,ThreatFox,,,,0,75,2026-09-23 23:45:11 UTC,ThreatFox,
51,media,media,http://phetsre.shop:3452/products,hxxp://phetsre[.]shop:3452/products,url,Remus,ThreatFox,,,,0,75,2026-09-23 23:45:11 UTC,ThreatFox,
51,media,media,http://petcarv.click:8239/exports,hxxp://petcarv[.]click:8239/exports,url,Remus,ThreatFox,,,,0,75,2026-09-23 23:45:10 UTC,ThreatFox,
51,media,media,http://spiohop.shop:9932/images,hxxp://spiohop[.]shop:9932/images,url,Remus,ThreatFox,,,,0,75,2026-09-23 22:58:23 UTC,ThreatFox,
51,media,media,http://jxewele.shop:4262/collections,hxxp://jxewele[.]shop:4262/collections,url,Remus,ThreatFox,,,,0,75,2026-09-23 22:43:13 UTC,ThreatFox,
51,media,media,http://vgfeden.shop:7728/tasks,hxxp://vgfeden[.]shop:7728/tasks,url,Remus,ThreatFox,,,,0,75,2026-09-23 22:43:13 UTC,ThreatFox,
51,media,alta,82.47.101.16:7000,82[.]47[.]101[.]16:7000,ip:port,AsyncRAT,ThreatFox,NL,0/89,0,0,75,2026-09-23 19:47:26 UTC,ThreatFox,
51,media,alta,74.208.146.77:2244,74[.]208[.]146[.]77:2244,ip:port,AsyncRAT,ThreatFox,US,0/89,0,0,75,2026-09-23 19:47:18 UTC,ThreatFox,
51,media,alta,37.244.231.39:4433,37[.]244[.]231[.]39:4433,ip:port,DanaBot,ThreatFox,HR,0/89,0,0,75,2026-09-23 19:46:28 UTC,ThreatFox,
51,media,alta,2.59.134.119:56005,2[.]59[.]134[.]119:56005,ip:port,PureRAT,ThreatFox,DE,0/89,0,0,75,2026-09-23 19:45:17 UTC,ThreatFox,
51,media,media,2.26.29.7:443,2[.]26[.]29[.]7:443,ip:port,Tsundere,ThreatFox,DE,0/89,0,0,75,2026-09-23 19:45:15 UTC,ThreatFox,
51,media,alta,185.241.211.244:443,185[.]241[.]211[.]244:443,ip:port,PureRAT,ThreatFox,US,0/89,0,0,75,2026-09-23 19:44:40 UTC,ThreatFox,
51,media,alta,177.22.117.74:9001,177[.]22[.]117[.]74:9001,ip:port,DanaBot,ThreatFox,BR,0/89,0,0,75,2026-09-23 19:44:28 UTC,ThreatFox,
51,media,alta,130.61.85.204:443,130[.]61[.]85[.]204:443,ip:port,DanaBot,ThreatFox,DE,0/89,0,0,75,2026-09-23 19:43:37 UTC,ThreatFox,
51,media,alta,128.90.59.124:7070,128[.]90[.]59[.]124:7070,ip:port,AsyncRAT,ThreatFox,IL,0/89,0,0,75,2026-09-23 19:43:34 UTC,ThreatFox,
51,media,alta,128.90.112.84:8081,128[.]90[.]112[.]84:8081,ip:port,AsyncRAT,ThreatFox,PA,0/89,0,0,75,2026-09-23 19:43:32 UTC,ThreatFox,
51,media,critica,187.77.30.227:5005,187[.]77[.]30[.]227:5005,ip:port,AdaptixC2,ThreatFox,US,,0,0,75,2026-09-23 19:15:33 UTC,ThreatFox,https://bazaar.abuse.ch/sample/119a0c6959f126a8e6e2ff82ba597c95a00a2275858e03b62b110d60965bb3f3/
51,media,media,http://petcarv.click:8239/imports,hxxp://petcarv[.]click:8239/imports,url,Remus,ThreatFox,,,,0,75,2026-09-23 18:55:23 UTC,ThreatFox,
51,media,media,http://175.107.3.230:53543/Mozi.m,hxxp://175[.]107[.]3[.]230:53543/Mozi[.]m,url,Mozi,ThreatFox,,,,0,75,2026-09-23 18:19:39 UTC,ThreatFox,https://honeylabs.net/lookup/175.107.3.230
51,media,media,http://115.50.66.64:58386/Mozi.m,hxxp://115[.]50[.]66[.]64:58386/Mozi[.]m,url,Mozi,ThreatFox,,,,0,75,2026-09-23 18:19:38 UTC,ThreatFox,https://honeylabs.net/lookup/115.50.66.64
51,media,media,http://183.253.69.180:45735/Mozi.m,hxxp://183[.]253[.]69[.]180:45735/Mozi[.]m,url,Mozi,ThreatFox,,,,0,75,2026-09-23 18:19:38 UTC,ThreatFox,https://honeylabs.net/lookup/183.253.69.180
51,media,media,http://103.186.77.81:45076/Mozi.m,hxxp://103[.]186[.]77[.]81:45076/Mozi[.]m,url,Mozi,ThreatFox,,,,0,75,2026-09-23 18:19:37 UTC,ThreatFox,https://honeylabs.net/lookup/103.186.77.81
51,media,media,http://mustore.click:7892/sessions,hxxp://mustore[.]click:7892/sessions,url,Remus,ThreatFox,,,,0,75,2026-09-23 17:09:14 UTC,ThreatFox,
51,media,media,http://obutdor.shop:5003/accounts,hxxp://obutdor[.]shop:5003/accounts,url,Remus,ThreatFox,,,,0,75,2026-09-23 17:09:14 UTC,ThreatFox,
51,media,media,http://vgfeden.shop:7728/customers,hxxp://vgfeden[.]shop:7728/customers,url,Remus,ThreatFox,,,,0,75,2026-09-23 17:09:14 UTC,ThreatFox,
51,media,media,http://homecor.click:6527/teams,hxxp://homecor[.]click:6527/teams,url,Remus,ThreatFox,,,,0,75,2026-09-23 16:53:23 UTC,ThreatFox,
51,media,media,http://fgashub.shop:9932/articles,hxxp://fgashub[.]shop:9932/articles,url,Remus,ThreatFox,,,,0,75,2026-09-23 16:53:23 UTC,ThreatFox,
51,media,media,http://vgfeden.shop:7728/profiles,hxxp://vgfeden[.]shop:7728/profiles,url,Remus,ThreatFox,,,,0,75,2026-09-23 16:38:04 UTC,ThreatFox,
51,media,media,http://petcarv.click:8239/categories,hxxp://petcarv[.]click:8239/categories,url,Remus,ThreatFox,,,,0,75,2026-09-23 16:38:03 UTC,ThreatFox,
51,media,media,blog.netzmensch.com,blog[.]netzmensch[.]com,domain,IClickFix,ThreatFox,,0/89,,0,75,2026-09-23 16:31:10 UTC,ThreatFox,
51,media,media,cccoworking.com,cccoworking[.]com,domain,IClickFix,ThreatFox,,0/89,,0,75,2026-09-23 16:31:10 UTC,ThreatFox,
51,media,media,gusgrillasca.com,gusgrillasca[.]com,domain,IClickFix,ThreatFox,,0/89,,0,75,2026-09-23 16:31:10 UTC,ThreatFox,
